id,full_name,web_name,team_name,position,now_cost,selected_by_percent,form,points_per_game,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,price_m
474,Jair Paula da Cunha Filho,Jair Cunha,Nott'm Forest,Defender,45,0.2,1.0,1.0,1,90,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.47,4.5
475,Nicolò Savona,Savona,Nott'm Forest,Defender,45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
476,Omar Richards,O.Richards,Nott'm Forest,Defender,40,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
477,Zach Abbott,Abbott,Nott'm Forest,Defender,40,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
478,Luca Netz,Netz,Nott'm Forest,Defender,45,0.0,1.0,1.0,1,16,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.13,4.5
479,Tyler Bindon,Bindon,Nott'm Forest,Defender,40,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
480,Morgan Gibbs-White,Gibbs-White,Nott'm Forest,Midfielder,80,11.4,2.0,2.0,2,90,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.47,8.0
482,Callum Hudson-Odoi,Hudson-Odoi,Nott'm Forest,Midfielder,60,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.0
483,Dan Ndoye,Ndoye,Nott'm Forest,Midfielder,55,0.4,3.0,3.0,3,61,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.25,5.5
484,Omari Hutchinson,Hutchinson,Nott'm Forest,Midfielder,55,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
485,Dilane Bakwa,Bakwa,Nott'm Forest,Midfielder,55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
486,James McAtee,McAtee,Nott'm Forest,Midfielder,55,0.0,3.0,3.0,3,73,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.16,0.16,0.34,5.5
487,Nicolás Domínguez,Dominguez,Nott'm Forest,Midfielder,50,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
488,Ibrahim Sangaré,I.Sangaré,Nott'm Forest,Midfielder,50,1.1,2.0,2.0,2,90,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.47,5.0
489,Ryan Yates,Yates,Nott'm Forest,Midfielder,45,1.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
490,Chris Wood,Wood,Nott'm Forest,Forward,60,1.8,1.0,1.0,1,28,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.12,0.01,0.13,0.22,6.0
491,Igor Jesus Maciel da Cruz,Igor Jesus,Nott'm Forest,Forward,60,4.2,2.0,2.0,2,90,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.22,0.02,0.24,0.47,6.0
493,Arnaud Kalimuendo,Kalimuendo,Nott'm Forest,Forward,55,0.1,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
558,Xaver Schlager,Schlager,Nott'm Forest,Midfielder,50,0.1,1.0,1.0,1,16,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.13,5.0
581,Ousmane Diomande,Diomande,Nott'm Forest,Defender,55,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
590,Steven Benda,Benda,Nott'm Forest,Goalkeeper,45,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
112,Jan Paul van Hecke,Van Hecke,Spurs,Defender,50,10.5,1.0,1.0,1,90,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.03,0.03,3.87,5.0
455,Sandro Tonali,Tonali,Spurs,Midfielder,55,4.2,2.0,2.0,2,90,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.04,0.06,0.10,3.87,5.5
494,Guglielmo Vicario,Vicario,Spurs,Goalkeeper,45,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
495,Brandon Austin,Austin,Spurs,Goalkeeper,40,0.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
496,Antonín Kinský,Kinsky,Spurs,Goalkeeper,45,23.8,2.0,2.0,2,90,0,0,0,3,0,0,5,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,3.87,4.5
497,Martin Dubravka,Dubravka,Spurs,Goalkeeper,40,19.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
498,Marcos Senesi Barón,Senesi,Spurs,Defender,60,8.2,3.0,3.0,3,90,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.02,0.02,3.87,6.0
499,Pedro Porro Sauceda,Pedro Porro,Spurs,Defender,55,15.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
500,Cristian Romero,Romero,Spurs,Defender,50,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
501,Kevin Danso,Danso,Spurs,Defender,50,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
502,Andrew Robertson,Robertson,Spurs,Defender,45,3.9,3.0,3.0,3,90,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.06,0.06,3.87,4.5
503,Micky van de Ven,Van de Ven,Spurs,Defender,50,4.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
505,Djed Spence,Spence,Spurs,Defender,45,0.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
506,Destiny Udogie,Udogie,Spurs,Defender,45,0.5,1.0,1.0,1,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.44,4.5
507,Ashley Phillips,Phillips,Spurs,Defender,45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
508,Ben Davies,Davies,Spurs,Defender,40,1.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
509,Jun'ai Byfield,Byfield,Spurs,Defender,40,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
510,James Rowswell,Rowswell,Spurs,Defender,40,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
511,João Victor de Souza Menezes,Souza,Spurs,Defender,40,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
512,Mohammed Kudus,Kudus,Spurs,Midfielder,65,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.5
513,Xavi Simons,Xavi,Spurs,Midfielder,60,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.0
514,Mathys Tel,Tel,Spurs,Midfielder,60,0.6,2.0,2.0,2,90,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,3.87,6.0
515,James Maddison,Maddison,Spurs,Midfielder,65,1.4,1.0,1.0,1,22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.85,6.5
516,Rodrigo Bentancur,Bentancur,Spurs,Midfielder,55,0.2,1.0,1.0,1,45,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,2.18,5.5
517,Wilson Odobert,Odobert,Spurs,Midfielder,55,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
518,Pape Matar Sarr,P.M.Sarr,Spurs,Midfielder,50,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
519,Conor Gallagher,Gallagher,Spurs,Midfielder,55,0.3,0.0,0.0,0,45,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,1.70,5.5
520,Lucas Bergvall,Bergvall,Spurs,Midfielder,55,0.2,1.0,1.0,1,45,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,1.70,5.5
521,Dejan Kulusevski,Kulusevski,Spurs,Midfielder,65,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6.5
522,Archie Gray,Gray,Spurs,Midfielder,50,0.2,2.0,2.0,2,85,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,3.43,5.0
523,Mikey Moore,Moore,Spurs,Midfielder,50,0.2,2.0,2.0,2,67,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.38,0.02,0.40,3.02,5.0
524,Callum Olusesi,Olusesi,Spurs,Midfielder,45,0.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
525,Mateus Fernandes,Fernandes,Spurs,Midfielder,60,1.9,1.0,1.0,1,45,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.06,0.06,2.18,6.0
526,Dominic Solanke-Mitchell,Solanke,Spurs,Forward,60,1.4,1.0,1.0,1,22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.07,0.00,0.07,0.85,6.0
527,Richarlison de Andrade,Richarlison,Spurs,Forward,60,3.2,2.0,2.0,2,67,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,3.02,6.0
528,Dane Scarlett,Scarlett,Spurs,Forward,45,1.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
601,Luca Williams-Barnett,Williams-Barnett,Spurs,Midfielder,45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
529,Robin Roefs,Roefs,Sunderland,Goalkeeper,50,4.3,1.0,1.0,1,90,0,0,0,2,0,0,1,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,1.80,5.0
530,Anthony Patterson,Patterson,Sunderland,Goalkeeper,40,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
531,Melker Ellborg,Ellborg,Sunderland,Goalkeeper,45,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
532,Daniel Ballard,Ballard,Sunderland,Defender,50,5.5,0.0,0.0,0,90,0,0,0,2,1,0,0,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,1.80,5.0
533,Nordi Mukiele,Mukiele,Sunderland,Defender,55,2.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.5
534,Trai Hume,Hume,Sunderland,Defender,45,6.9,2.0,2.0,2,79,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.04,0.27,0.31,1.69,4.5
535,Omar Alderete,Alderete,Sunderland,Defender,50,0.5,1.0,1.0,1,23,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.10,5.0
536,Reinildo Mandava,Reinildo,Sunderland,Defender,45,0.5,1.0,1.0,1,90,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.29,0.29,1.80,4.5
537,Jenson Seelt,Seelt,Sunderland,Defender,45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.5
538,Leo Fuhr Hjelde,Hjelde,Sunderland,Defender,40,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
539,Luke O'Nien,O'Nien,Sunderland,Defender,40,3.7,1.0,1.0,1,66,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,1.69,4.0
540,Arthur Masuaku,Masuaku,Sunderland,Defender,40,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4.0
541,Thomas Meunier,Meunier,Sunderland,Defender,45,0.3,1.0,1.0,1,90,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.08,0.08,0.16,1.80,4.5
542,Enzo Le Fée,E.Le Fée,Sunderland,Midfielder,60,9.9,2.0,2.0,2,79,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.03,0.03,1.69,6.0
543,Habib Diarra,Diarra,Sunderland,Midfielder,55,0.1,1.0,1.0,1,10,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.03,0.00,0.03,0.10,5.5
544,Granit Xhaka,Xhaka,Sunderland,Midfielder,55,4.5,9.0,9.0,9,90,0,1,0,2,0,0,0,2,0.0,0.0,0.0,0.0,0.00,0.09,0.09,1.80,5.5
545,Noah Sadiki,Sadiki,Sunderland,Midfielder,50,0.4,2.0,2.0,2,90,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,1.80,5.0
546,Simon Adingra,Adingra,Sunderland,Midfielder,50,0.1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
547,Romaine Mundle,Mundle,Sunderland,Midfielder,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
548,Chris Rigg,Rigg,Sunderland,Midfielder,50,0.1,1.0,1.0,1,10,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.10,5.0
549,Chemsdine Talbi,Talbi,Sunderland,Midfielder,55,0.2,1.0,1.0,1,31,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.14,5.5
550,Djiamgone Jocelin Ta Bi,Jocelin.T,Sunderland,Midfielder,50,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5.0
551,Nilson Angulo,Angulo,Sunderland,Midfielder,50,0.1,5.0,5.0,5,58,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.15,0.01,0.16,1.66,5.0
552,Brian Brobbey,Brobbey,Sunderland,Forward,60,13.9,2.0,2.0,2,66,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.30,0.00,0.30,1.69,6.0
553,Wilson Isidor,Isidor,Sunderland,Forward,55,1.0,1.0,1.0,1,23,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.10,5.5
